1.256114719902594601e-01,1.419219508245811889e+00,1.099636250560980244e-01,5.235312714709993820e+00,1.532185167646639146e+00,-1.080640553810808946e+01,-5.200432938579531594e+00,-2.054004844320167500e-02,-2.947423973890658022e+00,-6.348310239536958832e+00,-1.075327787697413662e+00,7.752930725202642481e-01,-2.681893766318974137e+00,-6.939197789447696607e+00,-8.314903054703605134e-01,3.566304002217073332e+00,2.000556621210379582e+00,2.787041208666873437e+00,1.400164016744639861e+00,-2.656857327065882401e-01
-1.193557420436911798e+01,-4.666773372522032837e+00,9.908908434461610071e+00,5.700810160596423870e+00,2.003125632019448155e+00,-5.886474498909126662e-01,-4.610229465963087137e-01,-6.947617029190022997e-01,2.770588886788079019e-01,-7.532196300852764814e-01,5.683804398051213180e-01,-1.038890293582861890e+00,-3.176672687798907102e-01,4.665328069205867401e-01,1.197425189152534930e+00,1.827665812230636622e-01,1.008627506863662315e+00,-1.653185242746159744e+00,1.666742325112025025e-01,-3.958348567389565753e-01
1.183241392892350063e+01,-1.431038867757128230e+01,-4.295506883020484779e+00,3.908835586170082088e+00,-3.368456388238228794e+00,6.288283218048515089e+00,-7.946440688913392059e-01,1.096166312800418652e+00,8.189477226667811749e+00,1.119160252413627354e+01,-3.174959647049588440e+00,6.363200073886248198e+00,5.256018596968603518e+00,-7.949149749761041051e+00,2.192791464593450090e+00,-7.936351024860659464e-01,7.665406708954547454e-01,1.420236760288356770e+00,-1.702596386408667506e+00,-3.662216941016542826e-01
5.346078991133033753e+00,1.767571023182145140e+01,-4.111737871256448962e-01,3.692800924414325170e+00,-6.146113516791550602e+00,9.525263535451415464e+00,-1.052953465615073725e+01,-3.126812038052926290e-01,-2.719796670346048995e+00,-2.243422206960576926e-01,-2.883723172225502562e+00,3.699716522797124707e+00,3.713950787095956496e-01,2.159082341690182982e+00,-4.234859805362516383e+00,-4.778574843059494981e+00,4.467569357663979446e+00,-2.239670564738163172e-01,2.440499693667063763e+00,2.009927618528153381e-01
3.688852351916237726e+00,1.680472634987323488e+01,8.126734934420193568e+00,1.013204682044304406e+01,-1.247024344941146090e+01,5.771501395267667256e+00,-1.206001878173000197e+00,-1.884141557316974191e+00,-3.105103095171739547e+00,2.384165442338030516e+00,-1.952109196907199973e+00,-9.293077803278526616e-02,2.673710121017806696e+00,2.750166883247481486e+00,1.509512318633887240e+00,-8.017063255193384030e-01,1.544077494442358978e+00,1.388292192923467727e+00,-1.458663483274209138e+00,1.544132455196542741e+00
-2.502165503393205981e+00,-8.074259011411573539e+00,1.163392801261527554e+00,9.711837419925926085e+00,7.515258204662136343e-01,7.859883092937771654e-01,6.680994327474398808e-01,-2.782711841094740013e+00,-3.201748477977738983e+00,-2.968431754402145906e+00,-3.928777927837772577e+00,1.392027103758958440e+00,-5.407614247009353559e-01,-1.539100273269396801e+00,7.661400227773679239e-01,-1.475361294431333903e+00,2.922438206467104393e+00,5.330644919116449110e+00,1.196174113720043231e+00,-2.329555655733017705e+00
-1.851416648669889087e+00,-9.786781519092873083e+00,1.425520620909799163e+01,-2.205191192381874998e+00,-5.766364767962064874e+00,6.149845101118420754e-01,8.460218001307338032e-01,2.006560188817131607e+00,2.333817918550394888e-01,-9.786157376441461109e-01,-1.691710981258298441e+00,-4.436512668704287954e+00,-6.234900635905705757e-01,1.737520564550004254e+00,-2.923499435737165975e+00,1.333256872171074026e+00,-1.033430500666200347e+00,3.383237847427697620e+00,-2.315667411456024727e+00,4.329519547221612363e+00
5.670738837239852614e+00,1.147478138594509200e+00,-1.574859589196895948e+00,3.506545202521764715e-01,5.866716542755064268e+00,-6.576895361432196552e+00,1.884481803269404399e+00,5.151884275714634143e+00,-1.964383206242905411e+00,-3.955846135296104737e+00,-1.190127107691805852e+00,1.033001672236456780e+00,-1.635304753545399725e+00,-3.367823775934260855e+00,-2.404827457581024674e+00,-1.045282161881076366e+00,1.907362660455496739e+00,-1.384790915975155023e+00,-8.920472213573327203e-01,-2.350224596416642608e+00
-1.471462438260182637e+01,2.635795302597045087e+00,-1.493890343910390861e+01,-8.636850193663056174e+00,-3.207309997797677337e+00,3.151160746601656903e+00,-2.928939275779922191e+00,1.976815676861836124e+00,1.952883445571920618e+00,3.364568691803473399e+00,1.579793181894327159e+00,-2.046801378008657135e+00,-3.160882562032795162e-01,3.258774439181539861e+00,-3.453407589981252634e+00,4.546529777901609393e+00,2.205942316826077665e+00,3.104589769676623146e+00,-4.215271160219270508e-01,4.581528546826052484e-01
9.047087953772020796e+00,2.282735858042811827e+01,3.342078991536439503e+00,6.186462755902269350e+00,-5.427604113037669542e+00,2.667208776226652311e+00,-6.040784068821833941e+00,4.409848381587638144e+00,-2.402874453777537056e+00,3.575359783701699712e+00,2.757965371044958647e-01,-4.741014027567480582e+00,1.065243106292714126e+00,1.699769088219222013e+00,1.698836316815806269e+00,3.999771791993587122e+00,3.677596523897873615e-01,-2.632266261948808861e+00,7.169140800803432967e-01,3.916978240095804864e+00
-2.027113367870280314e+01,4.745937408275405112e+00,-1.367032755415918999e+01,-6.726539633964534914e+00,-3.233571372118599463e+00,5.061257330634139073e-02,-6.844950314890305698e-01,2.351004254352986322e-01,1.120245376475869969e+00,1.193872755771691940e+00,1.268125272589637476e-01,1.143021256964457527e-01,6.254182087230715226e-01,2.129802174449363594e+00,-1.095260609066386337e+00,2.578530099162586353e+00,2.656178222240060727e+00,1.785887646078548219e+00,-1.667845943762384930e+00,-1.591552852005752028e+00
7.080271289742317009e+00,1.084537355704364714e+00,-3.072331315259060336e+00,8.571902452196540345e-01,3.658219800414433731e+00,1.703293229027550426e+00,-3.558376312639752292e+00,-4.645057923212934980e+00,1.492096926185939409e+01,-1.076115178773424397e+01,6.100160192989285690e+00,7.526411253446644523e+00,-1.281476265544609694e+00,1.646947979762318326e+00,1.385357738791944460e+00,2.355019684030154270e+00,-6.365799906552797038e-01,-9.376564899183404966e-01,-1.866172670074089934e+00,4.946650317392097485e+00
6.913602859368046971e+00,-5.840066652014615833e+00,-8.620039496507878596e+00,-2.953631792072025419e+00,6.952376642469577206e+00,1.455075855625790737e+01,-1.272383276541368069e+01,5.116239049887899348e+00,-4.660120804631263880e+00,-1.024480737613475867e+01,3.067779862527891588e+00,-1.549154419183986331e+00,6.180082642322155984e+00,-4.455986321381796844e-01,4.054695688999874204e-01,-2.780163819758692867e+00,-1.393701363808967919e+00,1.284311707982993767e+00,-9.187121379738406590e-01,9.454021351574138921e-01
1.717074083664775230e+01,-4.052660034481206708e+00,-1.424583850467665691e+01,-2.052093866367337149e-01,-3.154157888378647190e+00,-7.888433788884314346e+00,4.354980332692271361e+00,-2.643755283850315330e+00,4.650836356743650590e-01,1.854774960489051994e+00,8.032699334630889254e+00,-3.338397330767761240e+00,-3.165734990791861492e+00,2.449705791723815196e+00,-1.747799535475026200e+00,-7.919457451412617033e-01,-2.130240361401380067e+00,3.148569319598800931e+00,6.931510361710429002e+00,1.350501624667421074e+00
-7.824896105360759080e+00,-1.099228211572714287e+01,1.138241028214740247e+01,5.618492888933177554e+00,-8.783983702279578587e-01,1.082051511047668890e-01,7.632177888431210810e-01,6.102873024834098992e-01,-4.764891825601308417e-01,-4.935741689568283186e-01,-1.388125834245174328e+00,-2.225890800696848970e+00,2.746081626773191342e-01,2.331841442581327861e+00,-5.153927057078988128e+00,-1.455335664233390558e+00,-3.750480886062581121e+00,-1.025894660921844448e-03,-2.301406841340893461e+00,-3.253503476411667705e-01
1.398668791111362353e+01,2.179983830945686307e+01,-1.010467611405032606e-01,1.142240064808382805e+01,-7.908927662241654666e+00,-5.287222074863242582e+00,2.080474823732636480e-02,-1.170353391445736246e+00,7.573526419012805988e+00,-2.401501233548565928e+00,-1.607038839840138067e-01,1.211569386270347493e-01,3.703828828492226499e+00,-1.308631460900105958e+00,-5.985410628908269803e-01,6.124298736039925917e-01,-3.128418021624823631e+00,-2.165780970379318493e-01,3.810992269692055068e-01,-4.984818432422669865e+00
2.131682675817392791e+00,-8.499087097582953554e-01,-2.522836156134227181e-01,-3.257883547376442035e+00,1.371625538998909732e+01,2.732546542617243279e+00,3.470873166894162143e+00,4.546038513472050901e+00,-6.520608754119159300e-01,2.918669386554439527e+00,-8.267634968508302151e+00,3.725726647675678294e+00,4.448916007023338004e+00,5.317347913294963035e+00,1.082434763556199275e-01,-3.668655929736611032e+00,5.602766079900227680e-01,7.625919236238902776e-01,1.680200591049308523e+00,-8.377044916102045491e-01
-1.229350812175620788e+01,9.625937032850915287e-01,4.348843943422941116e+00,-1.131948160961302685e+00,9.299355380255147629e-02,-1.574578975529295821e+00,3.140732654215911523e+00,-2.044657781069601388e+00,-3.279432785343100676e+00,2.703792736248893380e+00,8.292339363278099285e+00,3.804795514344807117e+00,1.841449076637074356e+00,-2.775496595724014526e+00,-3.156634682628002064e+00,-2.341650488722177847e+00,-2.220012669681886042e+00,-1.640985727453552201e+00,-1.954295284239315755e-02,4.384707304124395577e-01
-1.655610870298201576e+01,6.264550162982428283e+00,-4.615860995493315855e+00,-5.924243369807189907e+00,8.853492037556449645e-01,-1.953741420007418572e+00,5.531173028990288287e-02,-2.165123813076547776e+00,-1.426804607956063453e+00,5.191326584957805856e+00,9.312168307426119895e+00,9.720216663584047012e-01,3.094435695465402425e+00,-6.694230539471591745e-01,-5.452965448294244677e-01,-1.329611590382284714e+00,-2.192098309096799813e+00,3.521017563141548568e-01,1.107789234095624353e+00,5.308570400781102983e-01
-1.263294631788408395e+01,-4.734177673679342391e+00,1.003032895691104365e+01,5.182849011929840266e+00,5.934557550144011095e+00,7.264434747281349747e-01,-5.951272585958964356e-01,1.831938804155109457e+00,2.645108087043628764e+00,2.378233383920751010e+00,2.443360117040982882e+00,-5.988825150030488764e+00,-8.221871876004273050e-01,3.487828060564070576e+00,8.692025231083002623e-01,-2.538924628138151673e-01,7.926247088380563577e-01,-5.488844422085853658e+00,-1.132736969068925292e+00,3.043458381436130178e-02
-1.083955687406514201e+01,1.390827891049060128e-01,4.827058148194398157e+00,5.256859567403674660e+00,1.091580279876554371e+01,1.826263106731625507e+00,-4.084717270133173095e+00,2.451556346242063533e+00,1.996618625627574195e+00,1.159681638129169468e+00,1.841666266214412095e+00,-3.188895917976422023e+00,-1.560058522962061822e+00,2.005009337172312556e+00,3.920789534444006019e+00,9.487312844736579542e-01,5.644501751658909328e+00,-3.117015025410698303e+00,2.200933480932042663e+00,-1.217275928508953831e+00
-8.820965593552443806e+00,1.426918838171864046e+00,5.401086607684653984e+00,-2.853169394728903852e-01,4.791343691884007439e-01,-1.789941856253921326e+00,1.775085244105412130e-03,-4.573316522286408059e+00,-2.985781847905317754e+00,1.526989615451837867e+00,6.968650871284808090e+00,4.657153541230329985e+00,4.357903273741289496e+00,-6.528952612687370927e-01,-3.166518154290732134e+00,-2.139040685369005601e+00,-1.041799672598764381e+00,-4.047126205602539217e-01,4.458410143534121683e-01,-4.151869466647267970e+00
5.971724820719929383e+00,8.591016298935343798e+00,2.438719595478432645e+00,-7.800560247413536707e+00,1.500928019185793616e+01,-3.442656928006084804e-01,2.517991976583036084e+00,-1.544835788101870477e+01,-5.029440025614811738e+00,4.348285052066588996e+00,-8.961354179327763347e+00,4.448771753209038948e+00,2.490732168361968313e+00,3.961829350156016449e+00,3.455320700779001442e+00,4.121322114388369151e+00,-4.727859737417426267e+00,1.541045080441399984e-01,2.286941469201456134e-01,-6.985395491806536405e-01
-1.255703896965644617e+01,-4.958163816351591535e+00,6.964738898313473925e+00,9.421968377994716093e+00,1.875310091364188247e+00,-2.771233386251198971e-01,-1.686008229794854429e+00,-1.184665307284622049e+00,-1.546824764848417022e+00,-4.459386998298874971e+00,-3.142722903873202078e+00,2.185383446542253250e+00,-2.087522489470741593e+00,-2.416590709826034633e+00,1.491572325883934402e+00,1.197238712706154562e+00,3.181556681056133762e+00,4.739440456604393503e-02,2.019955472641929983e+00,-1.140953160500394636e+00
-1.164660060609841530e+01,-1.488797599953346928e+00,7.210281758073518787e+00,-7.477370006016104131e-02,2.583389877883047081e+00,-1.822316167200617176e-01,-1.822773691404373508e-01,1.032114874878733435e+00,-1.961397660665198384e+00,1.180776823598931546e+00,5.676894085668751089e+00,3.283372190795108558e+00,4.525253905516634090e-01,-1.019768813604404301e+00,-4.419637291835338821e+00,-1.614935534497442982e+00,-1.133490518423035498e+00,-2.021313417795652878e+00,-1.706982986835412497e-01,-1.628085214195898800e+00
1.222076859101876600e+01,-6.995962686891834537e+00,-7.424289595889975502e+00,2.197262127265913190e+00,5.923417632681519329e+00,-1.082644877183023047e+00,-1.575438352618240501e+00,4.036777151813315534e+00,8.860490821091657310e+00,1.001185512077910289e+01,-2.783262294312275564e+00,-5.535602610969536208e+00,4.399370554014270240e+00,-7.897229607733597945e+00,-2.771265454326598210e+00,2.800391089516512722e+00,1.191973772726283798e+00,-3.332326177306822235e+00,6.027027084673459711e-01,1.391592141703198671e+00
-3.577767679142929591e+00,1.789685294472632027e+00,1.055327722053210238e+01,2.682896405292174435e+00,1.343672587175692268e+00,-3.424861944889526111e+00,3.080996660666076359e+00,-7.191454507787138795e+00,-2.859101979832754381e+00,2.150351143622495798e+00,6.118886802453880946e+00,-1.366060471160886802e+00,4.277144337206530977e+00,-1.482846244974848737e+00,3.750726526952065765e+00,2.804990912752518994e+00,1.757876736773184234e+00,5.160136128546113810e+00,-3.532891213106301720e+00,2.812715610704041413e+00
1.392409033156438269e+01,-9.394626727940611488e+00,-9.922357371138490478e+00,6.550389588466851265e+00,2.306524668585532289e+00,-8.730860515707275837e+00,-1.463296146775482143e+00,1.476718439559396412e+00,-2.401229131283745488e+00,1.407782640878536107e+00,-1.633184651415388711e+00,-3.167475988912593188e+00,-1.519294234626413331e+00,6.387803330820627679e+00,-3.134428758627748390e+00,1.503248353760735512e-01,1.787992379766472906e-01,-2.815341989152743363e+00,2.310824103303486421e+00,-1.950879706471216890e+00
-2.475456021965723252e+01,-2.125757442282025345e+00,-7.873000606077038555e+00,2.559829637165698557e+00,-7.023785808539939168e+00,-3.035494702149478474e+00,2.277467658213227608e+00,-3.088211328097171027e+00,-2.699508287518992411e-02,-3.737671812926053327e+00,-5.922052084538957928e+00,-6.900553472954744638e-01,1.946257126501568235e-01,-2.676261637286372785e+00,2.974208861508499169e+00,-2.459735688180429314e+00,-1.981742456941535613e+00,3.247847895952585273e-01,-3.597847554721855801e-02,3.264194647452145492e-01
-1.196800887474423547e+01,-4.089780147943637978e+00,9.402353968481461877e+00,6.711841047628320567e+00,2.587828307732109145e+00,-4.379053424960225316e-01,-3.585624754331746544e-01,-1.325549919619392725e+00,-1.623259464452286860e-01,-3.709434611377985247e-01,1.276269864193165127e+00,-1.832676429099449500e+00,-7.333629313396818894e-01,1.239645961570354227e-01,1.066426756558432443e+00,9.406058660118747916e-01,9.135406029292596486e-01,-1.371823011381317903e+00,-2.355281760154903647e-01,3.588587655540820265e-03
8.836182732707186460e+00,7.715040604242780375e+00,1.481670603801188513e+01,-2.212948119406618730e+01,-4.469664138920102836e+00,-1.496386469241758732e+01,-4.850739665955043023e+00,6.906800316819142971e+00,1.531071203812381709e+00,-4.244581319726194124e+00,-2.109879507855529912e-01,-9.120892185836451116e-01,1.731050889854368613e+00,-3.505840254811273038e+00,4.372955614826618209e+00,1.787402155190640496e+00,1.048796698373430480e+00,6.461834126829910652e-01,2.919080558876576692e+00,-2.994695924088168759e+00
-2.565604875470312862e+01,-8.267753903356209744e-01,-1.056419112879981625e+01,6.457451281309762869e-01,-6.898166155855141923e+00,-2.170220752729090652e+00,2.684207478504016642e+00,-2.436794208504728942e+00,9.045831546560940684e-01,-2.260026300773408714e+00,-4.985659617017077494e+00,-3.092061932044849915e+00,-4.062672213628021334e-02,-2.672256932301237509e+00,5.703704847445729698e+00,-4.456110444646371960e+00,-4.373567971864289028e+00,-2.786547196483796451e+00,3.457653526611014883e+00,3.374855322328760288e+00
6.815381158764408198e+00,1.227159129167984530e-01,-1.538994679800310461e+00,-2.495386497537653625e+00,6.678787520333769656e+00,-2.660524531460221276e+00,-4.319466277349635064e+00,2.365523761311527640e-01,-2.300673329939739720e+00,1.529537616517865350e+00,-1.831642832286602740e+00,1.343068460382007778e+00,1.730049961102833045e+00,3.504423116462060506e+00,-1.960510818667682509e+00,4.249313856742538142e+00,-1.692304871643102615e+00,1.399553094317418367e+00,3.726991093983185621e+00,1.989915224309692698e+00
-5.906485555470920801e+00,3.282712951388441880e+00,4.201278851797615843e+00,-2.622992239461392483e+00,1.338728695902948118e+01,4.367617976337054841e+00,-7.771782582462099853e+00,1.076219280879168139e+01,3.730625251701457756e+00,6.972700387691881829e+00,2.371649876872243379e+00,8.700911853976611710e-02,-1.079200761075233927e+01,7.076298476144187166e-01,4.584006233037478673e+00,-1.700771084604574490e+00,-4.625962361000976131e+00,5.384253307769584218e+00,-2.433808922311387679e+00,-2.162114523267244515e+00
1.039251089125620453e+01,-5.360601571349299377e+00,1.597140781481584781e+01,-1.387317520990953312e+01,-9.585885610783659416e+00,4.756541909596685991e-01,1.311766872697266351e+01,2.963041651502481777e+00,1.329722061813725542e+00,-1.074169442257101537e+00,-1.013048702124837996e+00,-2.262131168582391716e+00,2.206777849014003756e+00,3.181766189161272962e+00,1.045683958103121647e+00,-2.248289749578551433e-01,4.386082991127704389e-02,-2.186715211604663978e+00,-9.264845926739211368e-01,-2.951888734179334284e-01
-2.373586146961001475e+01,3.219443969846464526e+00,-1.399317833175719628e+01,-1.033566570824621067e+01,-8.996598721553420219e+00,9.644434694740988689e-01,4.576870606425654131e+00,3.264182795823639349e+00,9.413318880453059867e-01,-1.179237687261036172e+00,-4.100735764747685863e+00,1.359968673362256908e+00,-1.434792734370530010e+00,2.062688138626790568e+00,-2.800715796326880280e+00,3.811433052098124108e+00,2.476186089063014517e+00,-9.009242999549482711e-01,-5.752644765675992922e+00,-2.941731756568179978e+00
1.372317774785257782e+01,3.645877172447744563e+00,1.447927916579073271e+00,-1.129413311144578991e+01,2.080790285429109598e+00,7.039916522449850333e+00,-5.913549287566732815e+00,-2.209137154070826981e+01,3.870749528198344613e+00,-4.533116503122608387e-01,-1.874725730448489225e+00,-6.762246498297625585e+00,-8.074507048526434971e+00,-4.268437425342918701e+00,-3.579755640625014390e+00,-2.138753339099852990e+00,6.518733589339467116e-01,-2.219140790375551564e+00,-1.906637980718575154e+00,-1.570773071364448104e+00
