-4.042149182902330939e-01,4.166560627549147910e-01,2.246892573164933626e+00,8.943529515829282683e-01,4.351832999866293572e-01,-2.881579644976736132e-01,3.172571654829567933e-01,1.429316318630726446e-01
-1.233282172500890506e-01,-2.279879662202112023e+00,-1.821664531343630128e-02,5.301544363107723035e-01,8.097062139761324051e-01,4.208667704128051801e-01,3.426867198515837765e-01,1.110306898969784850e+00
-3.791948518420182324e-01,9.136772089979402489e-01,8.016782902710425374e-01,-1.668562913295101868e+00,-8.284249293785033164e-01,1.898229282339172208e+00,-2.129992424591753142e-01,9.935572967933517519e-02
-2.847396067085249394e-01,-2.179802855558919950e-01,8.207395392526596334e-01,-1.159638999139968929e+00,-2.927395030936013609e-01,1.451521714069596181e+00,-2.059419217362215906e-02,-4.345003755032827986e-01
4.299760380761223355e-01,8.477170699184543023e-01,3.075657407979024427e-01,-2.269537352696332722e+00,1.283404440197400409e-01,9.562664777858203013e-01,6.072749545212968725e-01,1.119814439911122284e+00
-7.722130142035169564e-01,1.438709432886968065e+00,8.618628915902900589e-01,-3.605637903839613578e-01,-1.353538929246590250e+00,-1.973269042585292232e-01,-1.672033108312145355e-01,-4.607378797534635306e-01
-3.231285950829974052e-01,7.451888851690746662e-01,2.954461272012032236e+00,1.292429594635989609e+00,1.421802390014235140e+00,1.155421595135257551e+00,2.761467642649809706e-01,1.209787885951499442e+00
4.631781543925699712e-02,-2.473116694065223165e+00,-4.901146227712844805e-01,-3.528883720449526029e-01,2.173690149805476701e-01,-9.048798967724075437e-01,9.051402876540228792e-01,-6.517784153936667657e-01
7.696183504341178594e-01,1.941231262955424697e+00,7.810444209256132142e-01,-1.934213924867702605e+00,8.080278355928338652e-01,-4.261358100964138251e-01,-7.045645874054680124e-01,8.638323051086368443e-01
-8.333061389638002359e-01,-1.258784602901604321e+00,2.288759747853303050e+00,9.411202035414737432e-01,-1.440392023310610004e+00,-1.822226768079246773e+00,6.268884707212641905e-01,-2.124857229195301067e-01
-1.521937114730612106e-01,-1.093144011035492025e-01,3.081109446041840338e-01,-1.443776761522587160e-01,2.343053057975243159e-02,5.181870173258485979e-01,-7.950556799740342295e-02,3.800280377220104921e-01
5.763210600036975384e-01,2.347871692411591660e+00,-8.347858769712400429e-02,4.589606154418230388e-01,9.439862888935355301e-01,-1.375745387582414381e+00,1.434727980202318065e+00,-1.115266299378639414e-01
1.447374017303238725e-01,2.840801704334750877e+00,-7.172921628594731980e-02,-1.068997720703579901e+00,-7.567827008111773779e-01,3.784494988569920282e-01,1.549665737669669419e+00,-2.101506424451154320e+00
-1.489884912442871745e-01,2.415633591165155636e+00,-1.445309929710449248e+00,-1.657409574253298698e-02,1.362144996930105822e+00,-7.763829083578032142e-01,-6.592708535356832655e-01,4.518752937846488571e-01
-6.040893855777731414e-01,2.057368066085562219e+00,-2.015758438277436060e+00,9.208244787333615955e-01,4.980562859439427448e-01,-4.170177994819030537e-02,-5.266378174256882705e-01,-1.940505712773984703e-01
-1.169274213240073079e+00,8.728765039043643315e-01,-1.115718123213450763e+00,1.728568913908930860e+00,8.979775986450716507e-02,-1.223915421726450847e-01,-1.367792405829401925e-01,7.668363180065954077e-02
-1.485603292903068529e-01,-8.637069130878135548e-01,-4.677246096738573167e-01,-8.401117615816969808e-01,1.656660107297070805e+00,-9.352374353286786457e-01,-1.384441041094727209e+00,2.487496212155860531e-01
-5.908945297282806042e-01,8.559616508754851472e-01,-1.602271819292197641e+00,9.197870840636998557e-02,-3.295794204263221561e-01,4.302704593269288669e-01,2.465881319072278088e-01,-3.376469229989930709e-01
-3.164426806823457672e-01,3.613325598066327693e+00,-4.239198676684318157e-01,-4.539547389936550714e-01,-3.099743223569790818e-01,-1.771388353956444117e+00,-9.976890093752810440e-01,5.328967621715178238e-01
-7.398389902280506636e-01,-7.510641754931952629e-01,3.805952971822780473e+00,-1.053149249194618831e+00,-2.012826680711733651e+00,-1.144974031642137735e+00,-7.619382757710856380e-01,-9.674978116464992839e-01
-1.553231759724233163e-01,4.271436661150384673e+00,-5.858711445944787821e-02,-5.984308223368218771e-01,5.653883146331223353e-01,4.170596039822236922e-01,-7.522532754783042286e-01,1.910806770464519022e-01
-8.681741603207515645e-01,-9.721731062533724987e-01,1.708499991250771455e+00,1.344246295626525978e+00,-2.233496819034773706e-01,-4.154786074264943396e-01,-1.313324186394862758e-01,3.574536156890628091e-01
-3.629301648545716352e-01,1.537480066742884732e+00,-4.755286395393564791e-01,1.509066007802676745e+00,3.056776698987648810e-01,1.540460855744389679e-01,-6.251937744860591728e-02,-1.360469581106550363e-01
2.913623916404298075e+00,1.130288509451762513e+00,-3.664373942049385657e-02,-1.298279966368365734e+00,9.551012348074514602e-01,-9.308855864412600711e-01,2.907079395551234402e+00,-9.130363492776286116e-02
-5.804551966311632949e-01,-7.914040546357882233e-01,-1.352896424025761712e+00,-2.385829642405169204e-01,-5.036955927578812275e-01,1.243491657058344302e-01,2.302398658393987330e-01,6.265490263059774190e-01
-1.400593986276804908e-03,-2.131314044234312519e-02,1.517947939619202491e-01,3.128437718249064137e-01,6.549341089441860220e-01,2.388309010419251144e-01,1.466028454816840521e+00,4.376954940995007592e-01
-7.747527236117622840e-01,2.088472085438140891e+00,1.509153474936638428e+00,4.795799375838511458e-01,-1.409494301546230510e-01,9.610785272907526600e-02,-7.314319200792445130e-01,1.343651893043082135e-01
-1.207693459437185535e+00,1.600831786834436388e+00,-1.944503565389884336e+00,1.197420788425095362e+00,-3.972037897214628632e-01,6.171036892340054925e-01,5.877076213232567542e-02,-1.176383917969856308e+00
-4.364475690268709851e-01,-2.284353957067325247e+00,-6.885889848731151508e-01,2.830715297914793149e-01,-3.580662762633091134e-01,-2.051547824074720083e-01,3.477038229274529990e-01,3.562123525818542968e-01
-9.216552614270844268e-01,7.002210730732759403e-02,-1.123581546035532508e+00,1.175532035877895565e+00,-2.961115504434461698e-01,3.068689812017279528e-01,7.499403891410192369e-01,-5.703674456727483300e-01
-1.546937338278760454e-01,-1.714336932888036458e+00,-3.811784636263678694e-01,-7.337916632517370585e-01,-7.813890092620781047e-01,-7.332121646104815538e-01,5.350870536804338551e-01,4.785912742119514673e-01
